Brand Name,Identifier,X,Y,Z,x,y,L*,a*,b*,C*,h
Sennelier,4,8.6603,6.0556,3.1732,0.4841,0.3385,29.5522,26.3072,18.6577,32.2518,0.6169
Sennelier,5,12.7278,8.7679,2.2120,0.5369,0.3698,35.5336,31.0168,35.7566,47.3347,0.8563
Sennelier,6,22.6476,17.4811,6.6690,0.4839,0.3735,48.8606,27.1835,35.1270,44.4167,0.9122
Sennelier,8,23.0756,18.7205,7.6204,0.4670,0.3788,50.3586,22.6468,34.2232,41.0379,0.9862
Sennelier,9,36.7176,32.4831,20.1817,0.4108,0.3634,63.7402,16.6567,26.5390,31.3331,1.0103
Sennelier,10,42.8926,38.9471,27.0423,0.3939,0.3577,68.7129,14.3867,23.7457,27.7639,1.0261
Sennelier,11,52.9794,50.1858,41.1436,0.3671,0.3478,76.1832,9.8700,18.2609,20.7575,1.0753
Sennelier,12,76.6477,76.4823,73.6825,0.3379,0.3372,90.0828,3.3037,12.0679,12.5120,1.3036
Sennelier,13,27.0700,21.8384,8.4994,0.4715,0.3804,53.8551,24.4470,37.2798,44.5807,0.9904
Sennelier,14,32.0382,26.3838,11.7443,0.4566,0.3760,58.3996,23.6672,35.6505,42.7913,0.9847
Sennelier,16,40.0530,34.4035,17.9866,0.4333,0.3722,65.2816,20.6101,33.3743,39.2253,1.0176
Sennelier,17,44.9058,40.0239,23.7597,0.4132,0.3682,69.4866,16.8993,30.2436,34.6448,1.0612
Sennelier,18,51.7294,47.7111,30.5708,0.3979,0.3670,74.6423,13.2835,28.8649,31.7747,1.1395
Sennelier,19,59.4743,55.7146,43.3725,0.3751,0.3514,79.4511,11.7871,21.3995,24.4310,1.0673
Sennelier,20,67.7426,65.3490,53.3821,0.3633,0.3504,84.6632,8.0887,20.1251,21.6898,1.1886
Sennelier,21,75.5935,74.9934,70.8053,0.3414,0.3387,89.3899,4.1693,13.1265,13.7727,1.2632
Sennelier,31,79.8492,80.6904,82.8482,0.3281,0.3315,91.9938,1.3920,8.5541,8.6666,1.4095
Sennelier,37,43.2862,28.1129,3.2681,0.5797,0.3765,59.9906,53.1407,70.5468,88.3220,0.9252
Sennelier,38,45.7011,30.5108,4.2598,0.5679,0.3791,62.0924,51.0324,68.5860,85.4889,0.9311
Sennelier,39,56.1287,45.8091,12.8080,0.4892,0.3992,73.4215,29.6874,58.8342,65.9000,1.1035
Sennelier,40,63.7886,58.3225,24.1807,0.4360,0.3987,80.9178,15.4608,49.2645,51.6336,1.2667
Sennelier,41,66.7668,63.2649,26.6688,0.4261,0.4037,83.5815,10.6187,49.9469,51.0632,1.3613
Sennelier,43,75.9911,74.8065,57.3059,0.3652,0.3595,89.3023,5.3493,24.4526,25.0309,1.3554
Sennelier,44,80.8015,81.4117,76.1257,0.3390,0.3416,92.3146,1.8579,14.0481,14.1705,1.4393
Sennelier,45,3.1329,2.3015,1.5422,0.4491,0.3299,16.9962,16.4220,9.8108,19.1294,0.5385
Sennelier,46,9.6369,6.0389,2.4634,0.5313,0.3329,29.5104,34.5607,23.4320,41.7553,0.5958
Sennelier,47,11.7826,7.0391,2.4646,0.5535,0.3307,31.8957,40.2694,27.5362,48.7838,0.5998
Sennelier,48,14.6416,7.7575,2.8057,0.5809,0.3078,33.4727,52.0002,27.8245,58.9765,0.4913
Sennelier,49,19.6010,10.6667,4.7551,0.5597,0.3046,39.0133,55.2058,26.3272,61.1621,0.4450
Sennelier,50,21.2583,12.1564,6.2560,0.5359,0.3064,41.4637,52.6612,23.9908,57.8685,0.4275
Sennelier,52,28.2586,16.9669,12.1926,0.4922,0.2955,48.2184,53.4403,16.9328,56.0587,0.3068
Sennelier,54,44.3638,31.8457,31.0535,0.4136,0.2969,63.2151,42.3750,8.4957,43.2182,0.1979
Sennelier,56,66.7978,61.4749,67.9744,0.3404,0.3133,82.6334,14.7737,3.7547,15.2434,0.2489
Sennelier,57,2.1967,2.1671,1.9367,0.3487,0.3440,16.3408,1.5420,4.9666,5.2004,1.2698
Sennelier,60,4.6754,4.1937,2.3184,0.4179,0.3749,24.3017,7.5822,15.5538,17.3035,1.1172
Sennelier,61,6.6558,6.1405,3.6980,0.4035,0.3723,29.7642,6.6881,15.8892,17.2394,1.1724
Sennelier,62,12.5232,11.8538,7.0806,0.3981,0.3768,40.9828,6.1654,19.9979,20.9267,1.2717
Sennelier,63,19.0874,18.5526,13.7356,0.3715,0.3611,50.1596,4.5854,16.4794,17.1054,1.2994
Sennelier,64,26.3346,26.2125,21.6460,0.3549,0.3533,58.2382,2.5794,14.4320,14.6607,1.3939
Sennelier,65,45.8182,45.9366,44.2554,0.3369,0.3377,73.5044,2.1739,10.1816,10.4110,1.3604
Sennelier,67,22.6606,17.0547,6.6104,0.4892,0.3681,48.3289,29.5336,34.4355,45.3656,0.8619
Sennelier,69,29.0171,22.9517,10.2057,0.4667,0.3691,55.0225,27.0406,34.0634,43.4915,0.8998
Sennelier,70,35.4306,29.4798,15.2816,0.4418,0.3676,61.2028,23.3334,31.9873,39.5933,0.9406
Sennelier,71,37.2957,31.5216,16.5581,0.4368,0.3692,62.9455,21.9637,32.2514,39.0200,0.9729
Sennelier,73,57.1188,53.5953,40.2166,0.3784,0.3551,78.2252,11.4088,22.8460,25.5363,1.1076
Sennelier,74,68.8792,66.9439,58.5840,0.3543,0.3443,85.4756,7.0452,16.6956,18.1212,1.1715
Sennelier,75,3.2694,2.8292,2.5928,0.3762,0.3255,19.3466,8.5628,4.9618,9.8965,0.5252
Sennelier,76,7.0975,5.2215,3.4494,0.4501,0.3311,27.3568,21.4796,13.1835,25.2027,0.5505
Sennelier,77,13.5560,9.0220,3.5609,0.5186,0.3452,36.0267,34.2674,27.4754,43.9221,0.6758
Sennelier,78,11.9867,8.0431,2.8286,0.5244,0.3519,34.0726,32.3027,28.7028,43.2124,0.7265
Sennelier,79,13.5170,9.1799,3.6994,0.5121,0.3478,36.3285,32.7181,27.1993,42.5473,0.6936
Sennelier,80,26.7274,15.3260,2.9332,0.5941,0.3407,46.0775,56.5921,48.6991,74.6610,0.7106
Sennelier,81,29.5553,17.6474,3.6207,0.5815,0.3472,49.0656,54.7641,49.6097,73.8934,0.7361
Sennelier,82,32.9907,20.8271,5.7076,0.5542,0.3499,52.7597,51.3563,45.7281,68.7642,0.7275
Sennelier,83,41.2712,29.3694,12.2047,0.4982,0.3545,61.1062,42.3305,39.1221,57.6403,0.7460
Sennelier,84,43.9350,32.3703,12.8966,0.4925,0.3629,63.6478,39.2693,41.7637,57.3261,0.8162
Sennelier,85,43.9355,32.2272,15.7665,0.4779,0.3506,63.5302,39.7774,34.9417,52.9449,0.7208
Sennelier,86,49.6841,40.8245,23.1164,0.4373,0.3593,70.0528,27.6696,32.2867,42.5211,0.8623
Sennelier,88,64.5741,59.7006,60.1294,0.3502,0.3237,81.6752,13.9670,8.7636,16.4887,0.5604
Sennelier,89,8.8542,6.6161,3.5408,0.4657,0.3480,30.9166,22.0760,18.7821,28.9848,0.7050
Sennelier,90,11.5761,7.9011,3.2982,0.5083,0.3469,33.7761,30.7143,25.1643,39.7066,0.6864
Sennelier,93,22.9306,17.0145,8.2170,0.4761,0.3533,48.2783,30.9657,28.5961,42.1499,0.7456
Sennelier,94,37.2093,31.2938,22.8844,0.4072,0.3424,62.7549,22.5051,20.0938,30.1702,0.7289
Sennelier,95,47.9546,43.4839,37.5989,0.3716,0.3370,71.8821,15.1050,15.0072,21.2926,0.7822
Sennelier,97,68.6914,72.2272,6.4464,0.4661,0.4901,88.0778,-4.5754,103.6057,103.7067,1.6149
Sennelier,98,69.4329,73.7935,6.8103,0.4628,0.4918,88.8248,-6.2032,103.4927,103.6784,1.6307
Sennelier,99,68.6118,70.7403,9.0062,0.4625,0.4768,87.3587,-1.6473,93.4235,93.4380,1.5884
Sennelier,101,68.3392,70.8992,17.5384,0.4359,0.4522,87.4360,-2.5692,72.4660,72.5115,1.6062
Sennelier,102,77.5176,81.7271,52.2377,0.3665,0.3864,92.4543,-5.1823,34.6622,35.0475,1.7192
Sennelier,103,79.8133,84.5723,60.7494,0.3545,0.3757,93.6985,-6.0261,28.9465,29.5671,1.7760
Sennelier,104,17.5988,16.1511,6.0529,0.4421,0.4058,47.1721,9.7252,34.6544,35.9932,1.2972
Sennelier,105,22.1232,21.4352,13.0127,0.3911,0.3789,53.4225,5.1335,23.8481,24.3944,1.3588
Sennelier,106,31.5629,29.3810,14.9945,0.4156,0.3869,61.1165,10.2455,32.4757,34.0535,1.2652
Sennelier,107,44.3850,43.7865,30.9957,0.3725,0.3674,72.0856,4.2013,23.8691,24.2360,1.3966
Sennelier,108,63.1748,63.1266,56.6880,0.3452,0.3450,83.5090,2.8980,15.0308,15.3076,1.3803
Sennelier,109,75.7371,77.3020,80.3856,0.3245,0.3312,90.4605,-0.1550,7.6883,7.6899,1.5910
Sennelier,110,75.5613,77.0893,79.9511,0.3249,0.3314,90.3627,-0.0889,7.8372,7.8377,1.5821
Sennelier,113,42.7275,39.5451,14.4006,0.4420,0.4091,69.1443,12.0400,47.6615,49.1587,1.3234
Sennelier,115,58.2078,56.6876,33.0894,0.3933,0.3831,80.0035,6.3804,34.7013,35.2830,1.3890
Sennelier,116,71.1707,71.5628,54.4660,0.3609,0.3629,87.7577,2.0837,24.4289,24.5176,1.4857
Sennelier,117,74.0630,74.8174,63.7680,0.3483,0.3518,89.3074,1.4100,18.7652,18.8181,1.4958
Sennelier,119,80.4780,82.0859,83.7142,0.3268,0.3333,92.6128,-0.0539,9.0046,9.0047,1.5768
Sennelier,120,12.6435,11.0217,4.7849,0.4444,0.3874,39.6169,12.8562,27.2253,30.1081,1.1296
Sennelier,122,21.9014,19.7550,8.2365,0.4390,0.3959,51.5591,12.1451,34.1875,36.2807,1.2295
Sennelier,124,45.4561,42.5555,18.0156,0.4287,0.4014,71.2522,10.8566,43.6113,44.9423,1.3268
Sennelier,126,67.1928,67.5198,57.1397,0.3502,0.3519,85.7658,2.1374,18.5072,18.6303,1.4558
Sennelier,127,34.4704,28.8038,5.6864,0.4999,0.4177,60.6081,22.6503,59.3499,63.5251,1.2062
Sennelier,129,46.6149,43.1488,17.2776,0.4355,0.4031,71.6558,12.3777,45.7861,47.4297,1.3068
Sennelier,131,70.9765,70.6603,57.4143,0.3566,0.3550,87.3197,3.5625,20.9354,21.2363,1.4022
Sennelier,132,79.5622,80.8203,79.3786,0.3318,0.3371,92.0517,0.5823,11.1692,11.1843,1.5187
Sennelier,133,2.3966,2.3942,5.7354,0.2277,0.2275,17.4332,0.9845,-15.2977,15.3293,4.7767
Sennelier,134,2.7770,2.7268,7.2634,0.2175,0.2136,18.9147,1.9023,-18.7182,18.8146,4.8137
Sennelier,135,3.0851,2.8737,9.5951,0.1983,0.1848,19.5309,4.6857,-25.3299,25.7597,4.8953
Sennelier,136,6.5890,6.7890,16.8997,0.2176,0.2242,31.3216,-0.7095,-22.9821,22.9930,4.6815
Sennelier,137,14.2099,15.2439,30.4979,0.2370,0.2543,45.9664,-4.4850,-20.4750,20.9604,4.4967
Sennelier,138,24.7144,26.4588,46.9900,0.2518,0.2695,58.4700,-5.1756,-18.6495,19.3543,4.4417
Sennelier,139,56.6731,59.6068,79.9639,0.2888,0.3037,81.6240,-4.3302,-7.2390,8.4352,4.1733
Sennelier,140,70.5462,72.7899,84.6803,0.3094,0.3192,88.3474,-1.7764,0.9674,2.0227,2.6429
Sennelier,141,22.0445,18.4189,6.7093,0.4673,0.3905,50.0003,19.5231,36.9378,41.7798,1.0846
Sennelier,143,23.7297,19.9946,6.7728,0.4699,0.3960,51.8311,19.1893,39.8527,44.2319,1.1221
Sennelier,145,34.3285,30.8434,7.2592,0.4739,0.4258,62.3752,14.5484,56.2292,58.0808,1.3176
Sennelier,146,37.5610,35.0979,7.3891,0.4692,0.4385,65.8248,10.4097,61.7087,62.5806,1.4037
Sennelier,147,32.3409,32.2644,6.4471,0.4552,0.4541,63.5608,2.5017,61.3323,61.3833,1.5300
Sennelier,148,20.2818,32.3146,25.9788,0.2581,0.4113,63.6020,-47.4342,16.5586,50.2413,2.8057
Sennelier,150,26.0417,38.5824,33.1592,0.2663,0.3946,68.4477,-42.6276,14.6855,45.0863,2.8098
Sennelier,152,52.5407,63.4601,64.9130,0.2904,0.3508,83.6839,-23.5880,8.1009,24.9403,2.8108
Sennelier,154,71.1439,77.1947,82.9235,0.3076,0.3338,90.4111,-9.4099,5.7716,11.0389,2.5914
Sennelier,155,2.0377,2.0880,1.9661,0.3345,0.3428,15.9427,-0.2288,4.0243,4.0308,1.6276
Sennelier,156,3.2787,3.3242,3.3323,0.3300,0.3346,21.2982,0.3032,3.4428,3.4561,1.4829
Sennelier,157,2.2441,2.3266,2.0872,0.3371,0.3495,17.1157,-0.7924,5.0202,5.0824,1.7273
Sennelier,158,2.7901,2.8886,2.2627,0.3513,0.3637,19.5923,-0.7786,7.8690,7.9075,1.6694
Sennelier,159,5.3853,5.5157,4.5272,0.3491,0.3575,28.1563,-0.2854,8.7207,8.7254,1.6035
Sennelier,160,12.3354,13.0408,6.5317,0.3866,0.4087,42.8247,-3.0392,25.2503,25.4326,1.6906
Sennelier,161,9.6771,9.4276,4.8876,0.4033,0.3929,36.7949,3.4824,21.8716,22.1471,1.4129
Sennelier,163,15.2266,14.8805,9.1904,0.3875,0.3787,45.4701,3.7739,20.6277,20.9701,1.3898
Sennelier,164,15.5494,15.4678,10.0558,0.3786,0.3766,46.2683,2.2192,19.4048,19.5313,1.4569
Sennelier,165,26.2217,26.1036,19.9482,0.3628,0.3612,58.1352,2.5615,17.3048,17.4934,1.4238
Sennelier,166,44.3452,44.4539,40.7844,0.3422,0.3431,72.5308,2.1674,12.3743,12.5627,1.3974
Sennelier,167,4.1196,5.2428,3.4435,0.3217,0.4094,27.4157,-13.3291,13.3205,18.8441,2.3565
Sennelier,168,4.0284,5.3132,3.3376,0.3177,0.4190,27.6090,-15.4538,14.2912,21.0490,2.3953
Sennelier,169,10.6750,12.6074,5.3664,0.3726,0.4401,42.1656,-11.9836,28.9434,31.3262,1.9633
Sennelier,171,8.3900,11.3622,5.9906,0.3259,0.4414,40.1840,-21.8610,22.8618,31.6317,2.3338
Sennelier,172,20.3231,24.9244,16.7311,0.3279,0.4021,57.0016,-18.7834,21.6429,28.6572,2.2856
Sennelier,173,19.6572,24.4610,16.0411,0.3268,0.4066,56.5464,-20.0888,22.3109,30.0222,2.3038
Sennelier,174,42.2925,46.1313,33.1613,0.3478,0.3794,73.6306,-8.5886,23.6189,25.1320,1.9196
Sennelier,176,75.9568,78.1382,83.8671,0.3192,0.3284,90.8429,-1.3607,5.8446,6.0009,1.7995
Sennelier,177,1.4831,1.5934,1.6950,0.3108,0.3339,13.1899,-2.1745,1.7422,2.7863,2.4661
Sennelier,178,2.6431,2.7298,3.0577,0.3135,0.3238,18.9277,-0.6433,1.0753,1.2530,2.1100
Sennelier,179,2.1652,2.6614,3.1174,0.2726,0.3350,18.6334,-9.0176,0.1858,9.0195,3.1210
Sennelier,180,2.7796,4.0661,5.8867,0.2183,0.3194,23.8889,-19.4913,-4.8032,20.0744,3.3832
Sennelier,181,5.5904,7.8088,9.1554,0.2479,0.3462,33.5814,-21.2859,0.2386,21.2873,3.1304
Sennelier,182,4.5408,7.1269,6.4322,0.2509,0.3938,32.0941,-27.7620,7.1378,28.6649,2.8899
Sennelier,183,7.2562,9.7332,12.8270,0.2434,0.3264,37.3592,-20.0927,-3.3894,20.3765,3.3087
Sennelier,184,12.6562,16.7818,19.3733,0.2593,0.3438,47.9839,-23.1239,0.8745,23.1404,3.1038
Sennelier,186,23.3392,29.9681,27.5083,0.2888,0.3708,61.6267,-24.7518,10.8294,27.0172,2.7292
Sennelier,188,50.1374,57.6233,59.4945,0.2998,0.3445,80.5289,-16.2774,7.3510,17.8603,2.7174
Sennelier,190,4.2975,4.0621,3.3533,0.3669,0.3468,23.8757,4.3968,7.7587,8.9179,1.0552
Sennelier,191,5.0004,4.4283,2.7772,0.4097,0.3628,25.0398,8.5087,13.4806,15.9413,1.0078
Sennelier,192,5.6587,4.9653,3.1215,0.4117,0.3612,26.6356,9.4335,13.9560,16.8452,0.9764
Sennelier,194,9.5777,7.4967,3.5380,0.4647,0.3637,32.9119,19.4250,22.2384,29.5276,0.8528
Sennelier,195,12.2633,9.5339,4.7487,0.4620,0.3591,36.9926,21.6104,22.8739,31.4678,0.8138
Sennelier,196,56.6306,45.7362,7.0766,0.5174,0.4179,73.3740,31.1257,75.8596,81.9969,1.1814
Sennelier,197,57.0745,45.7397,4.6630,0.5310,0.4256,73.3763,32.2010,86.0193,91.8490,1.2126
Sennelier,198,69.2867,74.4925,8.7506,0.4543,0.4884,89.1547,-7.9383,97.3301,97.6533,1.6522
Sennelier,199,6.9037,8.3003,7.7012,0.3014,0.3624,34.6007,-11.6585,6.7719,13.4826,2.6154
Sennelier,200,6.2589,7.1379,9.3271,0.2754,0.3141,32.1188,-7.5992,-2.8129,8.1031,3.4961
Sennelier,201,5.7551,7.0053,9.4529,0.2591,0.3154,31.8189,-11.8175,-3.7138,12.3873,3.4461
Sennelier,202,11.7435,16.8025,5.1778,0.3482,0.4982,48.0102,-29.4627,39.8658,49.5715,2.2072
Sennelier,203,19.7865,26.9126,6.9365,0.3689,0.5018,58.8933,-29.5644,51.4126,59.3069,2.0927
Sennelier,204,29.2632,37.1354,8.0771,0.3929,0.4986,67.3785,-25.2789,61.9967,66.9523,1.9580
Sennelier,205,36.7288,50.3005,13.2276,0.3663,0.5017,76.2533,-37.2427,62.6868,72.9154,2.1069
Sennelier,207,50.1318,64.3367,20.8753,0.3704,0.4754,84.1408,-31.8606,60.4558,68.3374,2.0558
Sennelier,208,62.4779,74.1268,34.7599,0.3646,0.4326,88.9824,-22.2880,48.0166,52.9372,2.0054
Sennelier,209,76.0834,82.3218,58.8752,0.3502,0.3789,92.7167,-9.1824,28.9184,30.3413,1.8783
Sennelier,210,3.8985,4.5694,3.9383,0.3142,0.3683,25.4711,-8.1134,7.1509,10.8150,2.4192
Sennelier,211,4.0279,4.9605,2.9176,0.3383,0.4166,26.6221,-11.2078,15.2592,18.9330,2.2043
Sennelier,212,9.1027,10.3420,7.7983,0.3341,0.3796,38.4494,-8.3147,13.0709,15.4914,2.1374
Sennelier,213,10.1724,11.9096,7.0526,0.3492,0.4088,41.0720,-11.0775,20.2552,23.0864,2.0713
Sennelier,214,21.5545,24.1071,20.5105,0.3257,0.3643,56.1949,-9.4468,12.9306,16.0138,2.2017
Sennelier,216,56.2081,59.5965,60.9268,0.3180,0.3372,81.6184,-5.4483,7.9630,9.6485,2.1708
Sennelier,227,10.5498,14.1293,14.4189,0.2698,0.3614,44.4179,-22.6288,4.9875,23.1719,2.9247
Sennelier,228,10.5092,16.5119,9.6524,0.2866,0.4502,47.6391,-36.8193,22.9606,43.3918,2.5840
Sennelier,229,13.6190,21.5601,7.6837,0.3177,0.5030,53.5571,-40.8949,39.5165,56.8678,2.3733
Sennelier,230,23.7614,30.7951,8.0911,0.3793,0.4916,62.3343,-25.9447,53.2527,59.2366,2.0242
Sennelier,231,37.1283,46.3281,7.2178,0.4095,0.5109,73.7579,-25.1845,76.0044,80.0683,1.8908
Sennelier,232,41.5235,52.2176,6.1662,0.4156,0.5227,77.4108,-27.1857,86.3295,90.5088,1.8759
Sennelier,233,48.4697,57.7440,6.9188,0.4284,0.5104,80.5963,-21.0507,88.8976,91.3560,1.8033
Sennelier,235,5.2741,5.8136,2.7343,0.3816,0.4206,28.9373,-4.9691,20.4965,21.0902,1.8086
Sennelier,236,3.4639,4.2018,2.8903,0.3281,0.3980,24.3276,-9.7769,11.4852,15.0830,2.2760
Sennelier,237,4.4072,5.5736,2.9898,0.3398,0.4297,28.3103,-13.2304,17.6933,22.0929,2.2129
Sennelier,238,6.6554,6.8808,3.9887,0.3798,0.3926,31.5340,-0.9452,17.3307,17.3565,1.6253
Sennelier,239,14.0670,14.2220,5.1223,0.4210,0.4257,44.5497,0.7387,34.1526,34.1606,1.5492
Sennelier,241,18.0681,16.6396,5.1596,0.4532,0.4174,47.8026,9.4926,39.5911,40.7132,1.3355
Sennelier,250,9.2179,16.5495,18.5637,0.2079,0.3733,47.6873,-47.1821,1.9094,47.2207,3.1011
Sennelier,252,10.7041,19.2213,21.4583,0.2083,0.3741,50.9451,-49.6101,2.1870,49.6583,3.0975
Sennelier,254,16.3895,27.0522,30.3418,0.2221,0.3666,59.0226,-47.9680,2.2533,48.0209,3.0947
Sennelier,256,60.4367,70.6138,76.6351,0.2910,0.3400,87.2971,-19.7611,5.0129,20.3870,2.8932
Sennelier,257,9.3106,9.6125,38.0504,0.1634,0.1687,37.1378,-0.9509,-45.4411,45.4510,4.6915
Sennelier,259,14.2880,16.1816,49.6067,0.1784,0.2021,47.2118,-9.3725,-40.7405,41.8047,4.4863
Sennelier,260,18.9528,21.9552,58.9961,0.1897,0.2198,53.9795,-12.5623,-37.9784,40.0021,4.3929
Sennelier,261,23.1579,26.8635,64.5892,0.2021,0.2344,58.8478,-13.5782,-34.4472,37.0267,4.3369
Sennelier,262,28.1786,32.6469,71.2060,0.2134,0.2473,63.8740,-14.3526,-31.1839,34.3283,4.2810
Sennelier,263,43.5095,49.2300,81.6773,0.2495,0.2823,75.5942,-13.4628,-18.8802,23.1886,4.0929
Sennelier,264,56.8246,62.0061,84.7399,0.2791,0.3046,82.9166,-9.5313,-8.4380,12.7297,3.8662
Sennelier,265,5.9130,4.0074,2.1603,0.4895,0.3317,23.6960,24.9557,15.7640,29.5176,0.5634
Sennelier,266,13.8649,7.7016,2.3152,0.5806,0.3225,33.3535,47.7384,31.1849,57.0215,0.5787
Sennelier,267,14.1726,7.7235,3.1707,0.5654,0.3081,33.4003,49.4497,25.3081,55.5497,0.4730
Sennelier,268,13.8676,7.1824,3.2419,0.5709,0.2957,32.2186,52.6471,22.8263,57.3826,0.4091
Sennelier,269,22.8529,12.6741,6.4002,0.5451,0.3023,42.2680,56.5236,24.8053,61.7270,0.4135
Sennelier,270,17.8791,9.8638,7.5242,0.5070,0.2797,37.5969,52.4872,12.5589,53.9688,0.2349
Sennelier,272,22.8708,14.0205,13.7224,0.4519,0.2770,44.2624,48.0073,6.3429,48.4245,0.1314
Sennelier,274,53.8343,43.5544,51.5318,0.3615,0.2925,71.9296,30.3827,-0.0359,30.3827,6.2820
Sennelier,281,9.9627,6.1147,22.2546,0.2599,0.1595,29.7001,36.3141,-35.8260,51.0119,5.5046
Sennelier,282,12.9359,8.3813,27.2451,0.2664,0.1726,34.7647,35.7035,-35.0908,50.0610,5.5064
Sennelier,283,20.8597,15.4968,35.7717,0.2892,0.2149,46.3072,29.8948,-26.8393,40.1752,5.5516
Sennelier,284,27.4755,21.3644,44.9610,0.2929,0.2278,53.3460,28.2590,-25.3362,37.9539,5.5523
Sennelier,285,46.8145,41.1636,65.6309,0.3048,0.2680,70.2904,18.8192,-15.5928,24.4397,5.5913
Sennelier,287,4.4506,3.7602,16.0003,0.1838,0.1553,22.8621,10.8339,-35.6783,37.2869,5.0072
Sennelier,288,6.4342,6.2293,23.2095,0.1794,0.1736,29.9837,3.4520,-36.9537,37.1146,4.8055
Sennelier,289,6.1629,5.8874,22.3397,0.1792,0.1712,29.1265,4.2720,-36.9609,37.2070,4.8275
Sennelier,290,6.7217,6.4497,23.7618,0.1820,0.1746,30.5197,4.1018,-36.9442,37.1712,4.8230
Sennelier,291,13.1682,13.8482,38.4929,0.2010,0.2114,44.0145,-2.6522,-34.1140,34.2169,4.6348
Sennelier,292,24.6101,26.8851,56.7012,0.2275,0.2485,58.8679,-7.3354,-27.4660,28.4287,4.4514
Sennelier,293,31.3440,35.0430,66.4058,0.2360,0.2639,65.7821,-10.6595,-24.0101,26.2699,4.2946
Sennelier,294,52.8229,57.0032,79.5551,0.2789,0.3010,80.1814,-7.7651,-9.4265,12.2130,4.0233
Sennelier,296,66.0339,69.6437,85.0698,0.2991,0.3155,86.8218,-4.9632,-1.9369,5.3278,3.5137
Sennelier,297,65.6225,59.8016,4.4955,0.5051,0.4603,81.7302,16.0713,101.2473,102.5149,1.4134
Sennelier,298,66.5716,62.3297,5.2479,0.4963,0.4646,83.0885,12.3150,100.0290,100.7842,1.4483
Sennelier,299,65.4638,62.8907,6.9646,0.4838,0.4648,83.3849,8.5863,93.5346,93.9278,1.4793
Sennelier,301,72.1020,73.4691,28.0150,0.4154,0.4232,88.6710,0.0983,56.7069,56.7070,1.5691
Sennelier,303,23.8335,13.8502,5.2213,0.5555,0.3228,44.0173,53.3231,32.7849,62.5956,0.5513
Sennelier,305,32.7306,21.9551,12.7612,0.4853,0.3255,53.9794,45.1832,25.4296,51.8477,0.5126
Sennelier,307,52.7190,44.2749,39.4298,0.3864,0.3245,72.4118,25.4572,13.7395,28.9283,0.4949
Sennelier,308,67.8333,66.4133,71.9016,0.3291,0.3222,85.2068,5.9430,5.0486,7.7979,0.7042
Sennelier,309,14.6346,8.0776,19.1687,0.3494,0.1929,34.1440,49.0647,-22.6007,54.0198,5.8515
Sennelier,310,12.7797,7.1865,16.8198,0.3474,0.1954,32.2279,45.6095,-21.2544,50.3187,5.8471
Sennelier,311,24.8116,17.0383,36.7691,0.3156,0.2167,48.3082,39.0389,-24.6258,46.1570,5.7204
Sennelier,313,34.1463,26.1280,47.0738,0.3181,0.2434,58.1583,32.1003,-19.2742,37.4423,5.7424
Sennelier,315,69.1726,67.2749,83.5056,0.3145,0.3059,85.6426,6.9558,-2.8649,7.5226,5.8925
Sennelier,323,25.1461,12.4022,18.1298,0.4516,0.2227,41.8483,68.2977,-7.3105,68.6878,6.1766
Sennelier,325,30.0082,15.7260,24.0887,0.4298,0.2252,46.6130,67.0395,-9.7319,67.7422,6.1390
Sennelier,327,37.3169,21.3063,32.0109,0.4117,0.2351,53.2831,63.6806,-9.9314,64.4503,6.1285
Sennelier,329,66.4934,52.2263,68.5753,0.3550,0.2788,77.4160,36.5932,-5.7295,37.0390,6.1279
Sennelier,331,17.8321,13.8754,47.1341,0.2262,0.1760,44.0537,24.4074,-43.6554,50.0151,5.2222
Sennelier,332,17.7001,13.7730,46.5189,0.2269,0.1766,43.9057,24.3449,-43.2673,49.6461,5.2249
Sennelier,333,20.2949,16.8364,49.8869,0.2332,0.1935,48.0533,19.6502,-39.5710,44.1813,5.1733
Sennelier,334,35.0517,32.6260,69.5679,0.2554,0.2377,63.8570,10.6188,-29.9080,31.7372,5.0536
Sennelier,335,47.4483,46.2085,78.4256,0.2757,0.2685,73.6806,5.9618,-19.8014,20.6795,5.0048
Sennelier,336,49.4915,49.2183,76.6509,0.2822,0.2807,75.5870,3.3000,-15.1888,15.5432,4.9263
Sennelier,339,55.7929,42.6753,4.0695,0.5441,0.4162,71.3340,37.8556,85.5184,93.5225,1.1541
Sennelier,341,61.8018,53.9135,11.9424,0.4841,0.4223,78.4112,21.7197,69.6352,72.9439,1.2685
Sennelier,342,60.0103,53.2257,12.6188,0.4768,0.4229,78.0081,19.2747,67.2140,69.9231,1.2915
Sennelier,343,69.8250,68.1066,33.5482,0.4072,0.3972,86.0597,6.5525,44.5411,45.0205,1.4247
Sennelier,344,76.6156,76.6038,58.9161,0.3612,0.3611,90.1389,2.9975,24.4373,24.6204,1.4487
Sennelier,345,77.9698,80.3808,57.9962,0.3604,0.3715,91.8555,-1.7040,28.2263,28.2777,1.6311
Sennelier,346,80.8424,82.6516,78.3897,0.3342,0.3417,92.8617,-0.4213,13.2961,13.3027,1.6025
Sennelier,347,14.5847,25.4606,21.6743,0.2363,0.4125,57.5215,-52.0021,13.1467,53.6382,2.8940
Sennelier,349,29.5622,40.9968,44.6148,0.2567,0.3560,70.1737,-36.1931,4.0499,36.4190,3.0302
